Date,Open,High,Low,Close,Volume,% Change,SMA_30,SMA_200,RSI,Volume_MA_20,Volatility_30,Ticker
2020-05-19,76.09843444824219,77.40586118201702,76.06684101530527,76.55773324993602,101729600,0.5939247858902652,70.1647380519975,,71.15577921449693,145082700.0,2.2696957699682923,AAPL
2020-05-20,77.57841491699219,77.6488845938643,76.91983269792289,76.95871635566236,111504800,0.5237656454864625,70.54231524469087,,69.68358017148427,144814820.0,1.8261594526331892,AAPL
2020-05-21,77.00003814697266,77.98183018131287,76.76187850714905,77.43989889613772,102688800,0.6252476175038879,71.0010456418583,,74.34799148421216,143708540.0,1.700531506774072,AAPL
2020-05-22,77.49577331542969,77.57839828930445,76.63549018604292,76.73755327647146,81803200,-0.906955754950356,71.38821515599714,,70.09707714261745,141490640.0,1.6963121447207854,AAPL
2020-05-26,76.97085571289062,78.79591020427941,76.91495907592241,78.61607981377851,125522000,2.447988575474991,71.84115316881194,,70.89018598279681,141912360.0,1.7248453188844015,AAPL
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,-2.2751016293031,72.14003097714877,,61.45996407784602,141959380.0,1.6568623249064705,AAPL
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800,0.1992721357672477,72.42462393714223,,60.28846796520018,141773380.0,1.6553361487377154,AAPL
2020-05-29,77.26492309570312,78.04500657374922,76.90768735815497,77.58327517421819,153532400,0.782918634511165,72.68907398323914,,59.85230025117183,140296800.0,1.637184724551639,AAPL
2020-06-01,78.21511840820312,78.33662705652523,77.08751459195024,77.21874600870194,80791200,-0.4698553453662213,72.96310500368169,,57.084134571288,132305520.0,1.62650752068641,AAPL
2020-06-02,78.57717895507812,78.60148215784162,77.50547223498526,77.94776530987366,87642800,0.9440962704698296,73.31588764162875,,52.3784783706339,130009260.0,1.5432476615204884,AAPL
2020-06-03,79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200,1.219049800397176,73.71383526663271,,60.49326032641065,127846260.0,1.5342653785736209,AAPL
2020-06-04,78.329345703125,79.13129990633254,77.95509694735473,78.832393344048,87560400,-0.0831377902299812,74.13116705485339,,69.02757287661261,125107600.0,1.512286256851542,AAPL
2020-06-05,80.56024169921875,80.62099602930866,78.5504911297126,78.57965202154774,137250400,-0.3206059232493619,74.52181626153308,,73.41204382455042,126209360.0,1.5205604159227868,AAPL
2020-06-08,81.03652954101562,81.07055551560038,79.54440749293843,80.25644625054122,95654400,2.13387840981234,74.95761358859188,,69.76848500873861,124300160.0,1.5476463905338051,AAPL
2020-06-09,83.59551239013672,83.98919920003063,80.68417010070951,80.71576353395018,147712400,0.5723120133865445,75.37156007961802,,69.789510624483,124388460.0,1.5348040690964095,AAPL
2020-06-10,85.74623107910156,86.21525273105746,84.10586415417485,84.54572491407342,166651600,4.744998018277191,75.88667295295113,,77.22359275971519,124605980.0,1.7116760772711332,AAPL
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,0.4052612345611495,76.41603465020192,,76.99485330858053,124657980.0,1.705743982365396,AAPL
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000,-1.3140070708597684,76.8659642067514,,74.75643391353242,126718820.0,1.730583462965408,AAPL
2020-06-15,83.35250854492188,84.0062257316245,80.82269734370952,80.9855222119288,138808800,-3.3273220654922557,77.25295148522564,,57.8364784876353,125341840.0,1.8440150497894257,AAPL
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800,5.464349148902592,77.76385987990832,,74.17201563355287,126854360.0,2.0513251386864098,AAPL
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400,1.0498846501793668,78.2570757323819,,75.21027904355802,127488200.0,2.036702344589958,AAPL
2020-06-18,85.47644805908203,85.89443796728098,84.86647247366753,85.39868077004574,96820400,-1.0530809605557634,78.6763703853607,,70.78059142574435,126753980.0,2.04702942054155,AAPL
2020-06-19,84.9880142211914,86.65025173694244,83.87742333103371,86.18366265338062,264476000,0.9191967326153572,79.09953383758304,,73.31573915411713,134843340.0,2.04703314651528,AAPL
2020-06-22,87.21160125732422,87.35498054805204,85.33550774901583,85.3816816208449,135445200,-0.9305487929437196,79.46972944885184,,69.26085270756828,137525440.0,2.062116457392553,AAPL
2020-06-23,89.07311248779297,90.49476488581809,88.03785662792788,88.4582791409651,212155600,3.6033461296563374,79.9225513702837,,72.31172283047566,141857120.0,2.1389110804399176,AAPL
2020-06-24,87.50080108642578,89.62234460688504,87.12655239933392,88.7013070407747,192623200,0.274737313646245,80.3046549677953,,72.842800819108,145841020.0,2.083083603821652,AAPL
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400,-1.178088695101143,80.69793822417142,,70.26582566632277,146039100.0,2.0630665211085453,AAPL
2020-06-26,85.93819427490234,88.77906661891221,85.78994989080277,88.55792002381165,205256800,1.028554452205821,81.18316188654431,,69.19962756291484,148625320.0,1.9878657186731183,AAPL
2020-06-29,87.91877746582031,88.01355774997114,85.36709642622178,85.84584068935075,130646000,-3.0624921336585897,81.61168131033692,,60.74514606626813,151118060.0,2.0687671483162653,AAPL
2020-06-30,88.65269470214844,88.9394607092836,87.48621480460635,87.50565292250278,140223200,1.9334800845603797,81.99167899106955,,56.819653813001445,153747080.0,1.965912892894448,AAPL
2020-07-01,88.48500061035156,89.2748066128043,88.43640161382518,88.73045038740587,110737200,1.39967810535373,82.3974362289852,,58.50637415793451,154059380.0,1.9729462196602905,AAPL
2020-07-02,88.48500061035156,90.0305940593183,88.37078963118077,89.39389009933322,114041600,0.7477024054658887,82.8119420204409,,62.698964118086,155383440.0,1.9734170387494816,AAPL
2020-07-06,90.8520050048828,91.3210265412658,89.88479363094679,89.91638706165726,118655600,0.5844884496506886,83.22782495929155,,72.47694524431488,154453700.0,1.9733555107464191,AAPL
2020-07-07,90.57012176513672,92.01121263205988,90.45833587921427,91.23112914431675,112424400,1.4621829519884333,83.71094415488638,,67.3675965190221,155292200.0,1.961743278297466,AAPL
2020-07-08,92.67949676513672,92.7110901974212,91.46197784699564,91.549467922268,117092000,0.3489365756371043,84.14205709183602,,66.20094398417473,153761180.0,1.930626241116358,AAPL
2020-07-09,93.07804870605467,93.62726270349852,92.02821230000306,93.5737986064413,125642800,2.211187820219896,84.70026757534937,,73.63680072347103,151710740.0,1.8791763092338731,AAPL
2020-07-10,93.24088287353516,93.2992120729912,92.05982226682518,92.67222323886368,90257200,-0.9634912561042096,85.22332235432933,,68.63480193346632,146140480.0,1.9012174259562784,AAPL
2020-07-13,92.81072998046876,97.16317034048583,92.59687358818512,94.548302043325,191649200,2.024424081880172,85.78882324996621,,74.79624266974176,145715640.0,1.9179283124515607,AAPL
2020-07-14,94.34660339355467,94.53858170931154,91.25542322619388,92.19103384207206,170989200,-2.493189354339498,86.28789951107855,,60.506183560800295,147324660.0,1.9937951674466712,AAPL
2020-07-15,94.99545288085938,96.47542722006057,93.79494692925732,96.22511971933456,153198000,4.37578982374045,86.89714465806058,,67.45209174680613,146713120.0,2.1086675335579765,AAPL
2020-07-16,93.82654571533205,94.6843964625213,93.22629270528408,93.8654293721476,110577600,-2.452260235237536,87.39605939088892,,63.57458047141833,146521680.0,2.184239962032442,AAPL
2020-07-17,93.6369857788086,94.43408214536429,93.16309912532118,94.27855494560396,92186800,0.4401253754653833,87.91093144427411,,62.7796227796715,146290000.0,2.180653765720005,AAPL
2020-07-20,95.61028289794922,95.74880452196624,93.37938613595313,93.72447392303611,90318000,-0.5877063165504959,88.41575884099038,,69.47855657076751,137582100.0,2.185171306249856,AAPL
2020-07-21,94.29071044921876,96.47786610396868,94.04040293204936,96.40253133583124,103433200,2.857372573778627,88.95396167716672,,70.94160874160433,135981500.0,2.206434627777333,AAPL
2020-07-22,94.55561065673828,95.23848875074624,93.9043260017763,93.99180867947258,89001600,-2.5006839788890844,89.39649651535079,,61.72942401815997,129823800.0,2.2796203947765794,AAPL
2020-07-23,90.2517547607422,94.3660353547066,89.44007797032316,94.2882680485315,197004400,0.3154097928574684,89.72124795316607,,61.09280213945624,130042860.0,2.136404666119129,AAPL
2020-07-24,90.0281753540039,90.37326313898976,86.65509447529368,88.44613797665554,185438800,-6.196030739337521,89.83984068696697,,47.31517122753844,132438680.0,2.451137214246628,AAPL
2020-07-27,92.16185760498048,92.25420534467249,90.86901149818569,91.09258321042108,121214000,2.992154654015589,90.08382956188288,,49.75873492803615,128236540.0,2.4872932633516207,AAPL
2020-07-28,90.64787292480467,91.90913313088772,90.64300783304508,91.73172785652534,103625600,0.701642903931976,90.44203641670278,,50.3138819764335,126885520.0,2.391057962103029,AAPL
2020-07-29,92.3854522705078,92.57014778095314,91.09503107606254,91.13148218567702,90329200,-0.6543490293643539,90.63272402603698,,45.57697369048715,124390820.0,2.201495641431526,AAPL
2020-07-30,93.50334167480467,93.60783733719364,91.14850337011598,91.55677066710048,158130000,0.4666756989170295,90.80769740326056,,47.94445908445054,126760460.0,2.196666568988997,AAPL
2020-07-31,103.29205322265624,103.44272272989052,98.00885320518056,100.0113203728721,374336800,9.234215715746783,91.29478539002145,,58.10265290593233,139775220.0,2.729357069992488,AAPL
2020-08-03,105.89479064941406,108.51937457678676,104.87898009446756,105.17788663317356,308151200,5.165981451938584,91.92792618934786,,67.78017819944873,149250000.0,2.8556548371917905,AAPL
2020-08-04,106.60195922851562,107.69553697101212,105.36013709111648,106.08433124379282,173071600,0.861820521057477,92.6180145101128,,64.7624142384322,152282360.0,2.838957728888824,AAPL
2020-08-05,106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790057,121776800,0.2244947404725028,93.21348803834398,,69.91764016952878,152516600.0,2.7890440983102662,AAPL
2020-08-06,110.72110748291016,111.2168648469505,106.7307676064474,107.32129786014728,202428800,0.9394182917756178,93.83415439898974,,70.470699145335,156355900.0,2.788583100022024,AAPL
2020-08-07,108.2037582397461,110.69917615288762,107.40522480472758,110.24147880055943,198045600,2.720970579593152,94.5869927933377,,74.13129699851596,161745320.0,2.7901355848958453,AAPL
2020-08-10,109.77649688720705,110.79657580812425,107.12039705946748,109.65233223130258,212403600,-0.5344146102418401,95.29013986692074,,70.61629578925493,162783040.0,2.800375704323629,AAPL
2020-08-11,106.51173400878906,109.53788274847822,106.251234956207,109.0388021667046,187902400,-0.5595230417021924,96.06323858283254,,74.79965843799576,163628700.0,2.7189078854281195,AAPL
2020-08-12,110.05158996582033,110.30965211624508,107.41009717699764,107.6048585408266,165598000,-1.3150764657939962,96.73321210344332,,71.15451490655323,164248700.0,2.7382936830065967,AAPL
2020-08-13,111.99923706054688,113.0047091658848,110.94507089779177,111.4344186850555,210082000,3.5589100679649377,97.49001104669831,,89.01342560037727,169223920.0,2.7845632473960675,AAPL
2020-08-14,111.89940643310548,111.989483742151,110.08566073541384,111.82393585365276,165565200,0.3495483470848715,98.23767923850896,,88.10198170838851,172892840.0,2.785765935506684,AAPL
2020-08-17,111.60726928710938,113.04852867975067,110.97915755635788,113.02418165118854,119561600,1.07333531803655,99.00793905816,,88.34241774976374,174355020.0,2.7859764852162625,AAPL
2020-08-18,112.53726959228516,112.9633165837108,111.0229765598598,111.35894623327408,105633600,-1.473344370723828,99.6788662944586,,85.0791526272084,174465040.0,2.813415713779529,AAPL
2020-08-19,112.67847442626952,114.0953868249226,112.58353067113144,112.9462768876478,145538000,1.425418170757986,100.39209325997123,,85.65723845142833,177291860.0,2.815589559701177,AAPL
2020-08-20,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200,-0.2004615438375712,101.03029540766626,,79.19479657292719,173787000.0,2.8065589280588314,AAPL
2020-08-21,121.1142120361328,121.59868597251888,116.1282420708619,116.14041187069935,338054800,3.0345573009399107,101.8125683620608,,77.38021387210252,181417800.0,2.821696452997541,AAPL
2020-08-24,122.5627670288086,125.41363550271215,120.69303108379322,125.32841718543504,345937600,7.911118246218041,102.83857220013113,,83.99940097301905,192653980.0,3.101118824734515,AAPL
2020-08-25,121.55728149414062,121.90299144042676,119.83118355360804,121.43312428900023,211495600,-3.1080683726112723,103.81330854836206,,73.64157772456531,198047480.0,3.126854835012442,AAPL
